page,match,home,away,match_start,market,market_type,line,selection,odds
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Norway,26
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Netherlands,21
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Scotland,251
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Germany,13
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Sweden,126
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Spain,5.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Turkiye,81
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,England,7.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Uruguay,67
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Colombia,34
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Portugal,12
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Brazil,9
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Argentina,9
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Ecuador,101
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Austria,151
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Czechia,301
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Switzerland,81
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Belgium,34
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Algeria,401
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Senegal,101
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,USA,67
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Mexico,81
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Panama,1501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,France,5.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Tunisia,501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Egypt,301
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Ivory Coast,301
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Morocco,51
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,South Korea,501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Ghana,401
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,New Zealand,1501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Qatar,1001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Japan,51
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Canada,151
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Iran,501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Australia,501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Saudi Arabia,1001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Iraq,1501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Jordan,2501
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Haiti,3001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Uzbekistan,2001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Paraguay,151
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,South Africa,1001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Congo DR,751
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Curaçao,2001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Cape Verde,2001
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Bosnia & Herzegovina,251
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winning Continent,Winning Continent,0,UEFA,1.33
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winning Continent,Winning Continent,0,CONMEBOL,4.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winning Continent,Winning Continent,0,Rest of the World,12
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group A,41
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group B,26
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group C,7.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group D,51
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group E,10
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group F,15
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group G,26
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group H,5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group I,5.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group J,7.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group K,10
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner Group,Winner Group ,0,Group L,5.5
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,First Time Winner,First Time Winner,0,Yes,3.7
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,First Time Winner,First Time Winner,0,No,1.26
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Cristiano Ronaldo,18
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Harry Kane,8
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Kylian Mbappe,7
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Kevin De Bruyne,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Heung-Min Son,121
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Ousmane Dembele,21
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Lionel Messi,15
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Neymar,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Romelu Lukaku,36
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Bruno Fernandes,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Raphinha,31
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Dani Olmo,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Lautaro Martínez,26
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Julian Alvarez,36
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Bukayo Saka,36
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Jude Bellingham,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Goncalo Ramos,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Cody Gakpo,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Erling Braut Haaland,15
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Lamine Yamal,15
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Vinicius,26
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Mikel Merino,36
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Estêvão,36
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Florian Wirtz,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Michael Olise,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Mikel Oyarzabal,17
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Marcus Rashford,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Leandro Trossard,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Mohamed Salah,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Nico Williams,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Désiré Doué,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Ferran Torres,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Memphis Depay,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Eberechi Eze,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Luis Javier Suarez Charris,36
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Igor Thiago,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Jamal Musiala,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Jean-Philippe Mateta,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Luis Díaz,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Morgan Rogers,51
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Nick Woltemade,41
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Darwin Nunez,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Donyell Malen,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Jeremy Doku,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Leroy Sane,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Pedro Lomba Neto,71
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Alexander Sørloth,81
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Anthony Gordon,81
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Bradley Barcola,81
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Christian Pulisic,81
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Rafael Leao,81
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Sadio Mane,81
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Armando Gonzalez,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Folarin Balogun,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Gabriel Martinelli,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,James Rodriguez,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Jhon Duran,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Jonathan David,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Lennart Karl,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Nicolas Jackson,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Noa Lang,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Omar Marmoush,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Pedri,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Promise David,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Xavi Simons,101
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Alexander Isak,67
wc_specials,Golden Boot Winner,,,2026-06-11T08:00:00+00:00,Golden Boot,Golden Boot,0,Viktor Gyökeres,51
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Croatia,51
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Norway,19
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Netherlands,15
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Scotland,81
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Germany,10
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Sweden,67
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Spain,3.75
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Turkiye,51
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,England,5.5
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Portugal,8.5
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Austria,81
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Czechia,101
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Switzerland,41
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Belgium,21
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,France,4
wc_specials,Top European Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Bosnia & Herzegovina,126
wc_specials,Top North American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,USA,2.4
wc_specials,Top North American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Mexico,2.6
wc_specials,Top North American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Panama,21
wc_specials,Top North American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Canada,4.35
wc_specials,Top North American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Haiti,41
wc_specials,Top North American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Curaçao,34
wc_specials,Top South American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Uruguay,12
wc_specials,Top South American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Colombia,7
wc_specials,Top South American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Paraguay,26
wc_specials,Top South American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Brazil,2.38
wc_specials,Top South American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Argentina,2.5
wc_specials,Top South American Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Ecuador,17
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Algeria,10
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Senegal,4.5
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Tunisia,15
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Egypt,8
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Ivory Coast,6.5
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,South Africa,21
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Congo DR,17
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Cape Verde,31
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Morocco,3.25
wc_specials,Top African Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Ghana,11
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Uzbekistan,26
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,South Korea,4.5
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,New Zealand,17
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Qatar,17
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Japan,2.25
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Iran,9.5
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Australia,9
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Jordan,31
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Iraq,26
wc_specials,Top Asian Team,,,2026-06-10T21:00:00+00:00,Winner,Winner,0,Saudi Arabia,15
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Harry Kane,18
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Bruno Fernandes,96
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Romelu Lukaku,86
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Florian Wirtz,96
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Nick Woltemade,96
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Jamal Musiala,121
wc_specials,Winner and Top Goalscorer,,,2026-06-10T21:00:00+00:00,Winner & Top Goalscorer,Winner & Top Goalscorer,0,Spain & Ousmane Dembele,51
